ID,RealTitle,Content_data,Excerpt,Date,Post Type,Permalink,URL,Title,Caption,Description,Alt Text,Featured,URL,category_data,Etiquetas,_yoast_wpseo_is_cornerstone,_vc_post_settings,_my_meta_value_key,thm_highlight,thm_featured,thm_video,thm_video_source,_yoast_wpseo_content_score,_yoast_wpseo_primary_category,_post_views_count,_wp_old_slug,_dp_original,_oembed,_wp_old_date,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed,_oembed
20114,Los Lions quieren la Segunda,"Esta es la tercera final consecutiva para el Colegio Real de Panamá, una generación que le ha dado muchísimas alegrías a su institución y que buscan su segundo título en esta categoría. Los Lions terminaron líderes absolutos de la fase de grupos clasificando primeros del Grupo B con 12 puntos y primeros de la tabla general.

&nbsp;

En Cuartos de Final se enfrentaron al Instituto José Dolores Moscote ganando 3 a 2 en un partidazo de José Emilio Almanza quién consiguió un hattrick. En semifinales contra el Instituto Rubiano empezaron abajo en el marcador, pero lograron remontarlo gracias a dos goles de Almanza ambas asistidas por Carlos Mario Troncoso. El equipo de Julio Arispe parece estar listo para levantar otra copa más. Este viernes 1 de Junio desde el Estadio Luis Ernesto “Cascarita” Tapia a partir de las 9:00 p.m. ven a apoyar a los Lions en la GRAN FINAL contra el Panamerican School.",,03/23/2016,post,http://copatalento.com/los-lions-quieren-la-2/,http://copatalento.com/wp-content/uploads/2018/05/33850100_1887154491336249_3134840571437252608_o.jpg,33850100_1887154491336249_3134840571437252608_o,,,,http://copatalento.com/wp-content/uploads/2018/05/33850100_1887154491336249_3134840571437252608_o.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,410,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,los-lions-quieren-la-2,,,0,0,0,closed,closed,20180530,,,,,,,,,,,,,,,,,,
20118,Con el Título en la Mira,"Los Mustangs han venido de menos a más durante la temporada. Los dirigidos por Frank Piedrahita clasificaron segundos del Grupo A con 7 puntos 7 goles a favor y 5 en contra. En Cuartos de Final se enfrentaron al International School of Panama dónde empataron en tiempo regular 1 por 1 con un gol en los últimos minutos de Vicente Ruíz, en la tanda de los penales ganaron 4 por 2 en una enorme actuación de Vicente Shannon, portero de los rojos. En semifinales se enfrentaron a los actuales campeones, el Instituto Fermín Naudeau, ganando 2 a 1 con un gran partido de Diego Chávez quién anotó gol y asistencia.

&nbsp;

Los Mustangs están en busca de su primer título y tienen un equipo con mucha garra, ilusión y buenas armas que lo convierten en un hueso duro de roer.",,03/29/2016,post,http://copatalento.com/con-el-titulo-en-la-mira/,http://copatalento.com/wp-content/uploads/2018/05/33894447_1887153794669652_2618798902203121664_o.jpg,33894447_1887153794669652_2618798902203121664_o,,,,http://copatalento.com/wp-content/uploads/2018/05/33894447_1887153794669652_2618798902203121664_o.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,528,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,con-el-titulo-en-la-mira,,,0,0,0,closed,closed,20180530,,,,,,,,,,,,,,,,,,
20146,Carta abierta dirigida a la opinión pública.,"Ciudad de Panamá, 4 de junio de 2018


Carta abierta dirigida a la opinión pública.
	
Hace siete años tuvimos la idea de realizar un torneo intercolegial de fútbol para niños y niñas de la capital, concretamos la misma en el 2012 y hoy en día la Copa Talento Colegial cuenta con cuatro categorías (U9, U12, U15 y U18) en ambos géneros (masculino y femenino) que suman más de 1,750 jugadores/as y más de 20 colegios participantes entre colegios oficiales y particulares. 

Actualmente somos el único torneo en el país que incluye escuelas del sector público y privado en un mismo torneo, integración que se había perdido hace muchos años y que nosotros hemos retomado haciendo especial énfasis en el aspecto académico de cada estudiante-atleta participante, ya que somos fieles creyentes que la educación y el deporte deben ir siempre de la mano. 

En nuestro esfuerzo por generar aportes al fútbol nacional hemos sido testigos de cómo más de dieciocho participantes de nuestro torneo han sido llamados a diferentes procesos con pre-selecciones y selecciones nacionales juveniles, incluyendo a más de diez jugadoras para selecciones nacionales femeninas.

Lastimosamente desde hace cuatro años nuestro torneo y muchos otros se han visto perjudicados por la falta de igualdad en la disponibilidad para el alquiler de las canchas que administra PANDEPORTES. Por las razones que fueren y que nunca se nos han explicado, se le ha dado prioridad a otra liga que realiza un torneo muy similar al nuestro con las diferencias que es sólo de escuelas privadas y que no incluye fútbol femenino en todas sus categorías. Entre los años 2015 y 2018 en las categorías U15 y U18 sólo un 20% de nuestros partidos se disputaron en estadios administrados por PANDEPORTES mientras que la otra liga ha disputado más del 90% de sus partidos en ellos. 

La intención de esta carta es mostrar a la opinión pública una lucha que hemos venido librando desde hace muchos años y que hemos mantenido confidencial pero que hoy sobrepasa nuestra comprensión. Sobre todo, va dirigida a los colegios, padres de familia y patrocinadores que han confiado en nosotros, a los que debemos gran parte de nuestro éxito y que merecían una explicación. 

No abogamos porque se nos de prioridad a nosotros, abogamos por la igualdad para todas las ligas que estén bien organizadas y que cumplan con una labor social, educativa y deportiva comprobada. Nosotros por nuestro lado seguiremos trabajando por la juventud y el deporte nacional. 

Atentamente, 

Copa Talento Colegial  ",,03/30/2016,post,http://copatalento.com/carta-abierta-dirigida-a-la-opinion-publica/,http://copatalento.com/wp-content/uploads/2018/06/Logo_CopaTalentoColegial_HighRes.jpg|http://copatalento.com/wp-content/uploads/2018/06/Logo_CopaTalento_Standard.png,Print|Logo_CopaTalento_Standard,|,|,|,http://copatalento.com/wp-content/uploads/2018/06/Logo_CopaTalentoColegial_HighRes.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,298,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,carta-abierta-dirigida-a-la-opinion-publica,,,0,0,0,closed,closed,20180604,,,,,,,,,,,,,,,,,,
20378,¡Ya son 5!,"Las Dragons del Balboa Academy lograron su quinto campeonato consecutivo en la categoría U15 luego de vencer en un partidazo al Colegio Brader 3 por 1. El encuentro se mantuvo muy cerrado hasta el minuto 27 cuando Jimena Martínez aprovechó un rechace defensivo para concretar el 1 a 0. Dos minutos después Carla Húmera marcaba el 2 por 0 luego de un gran centro a primer palo de Jimena Martínez. 

En el segundo tiempo Carla Húmera marcó el 3 a 0 a pase de Daniela Abuchaibe pero el Colegio Brader no se rendiría y a falta de 13 minutos para acabar el encuentro, Claudia Medina marcaba el descuento. A pesar de que las Raiders continuaron presionando el Balboa Academy se defendió bien y logró su quinto campeonato consecutivo lideradas por Lucrecia Bustamante.",,03/30/2016,post,http://copatalento.com/ya-son-5/,http://copatalento.com/wp-content/uploads/2018/06/2018U9-FIN-P053-X4.jpg,2018U9-FIN-P053-X4,,,,http://copatalento.com/wp-content/uploads/2018/06/2018U9-FIN-P053-X4.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,206,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,ya-son-5,,,0,0,0,closed,closed,20180605,,,,,,,,,,,,,,,,,,
20573,Los Mustangs consiguen la primera,"Los Mustangs del Panamerican School vencen en la tanda de los penales al Colegio Real de Panamá luego de empatar a uno en tiempo regular, logrando conseguir su primera Copa Talento Colegial. Los dirigidos por Frank Piedrahita empezaron perdiendo el partido con un gol de José Emilio Almanza a pase de Carlos Mario Troncoso pero el Panamerican no bajó los brazos y siguió luchando hasta que a dos minutos de finalizar el encuentro Vicente Ruiz empuja un rebote que daba Bnedeck luego de un complicado disparo de Fabio Alessandria para empatar las acciones y mandarlo al tiempo extra. 

En tiempo extra ambos equipos tuvieron sus oportunidades pero el cansancio era muy notorio. En los penales el Colegio Real falló sus tres primeros disparos y el Panamerican logró concretar en 3 oportunidades dándole el título a los de rojo. ¡Felicidades Mustangs! ",,03/30/2016,post,http://copatalento.com/los-mustangs-consiguen-la-primera/,http://copatalento.com/wp-content/uploads/2018/06/2018U9-FIN-P064-X4.jpg,2018U9-FIN-P064-X4,,,,http://copatalento.com/wp-content/uploads/2018/06/2018U9-FIN-P064-X4.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,252,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,los-mustangs-consiguen-la-primera,,,0,0,0,closed,closed,20180606,,,,,,,,,,,,,,,,,,
20707,Owls-Dragons: final de lujo,"Las Fighting Owls de la Academia Interamericana de Panamá y las Dragons del Balboa Academy se disputarán el campeonato este sábado 16 de junio a las 4:00 p.m. desde Amador Sports Center.

Las Owls que buscan el tricampeonato tienen entre sus filas jugadoras muy importantes que fueron clave en el campeonato conseguido el año pasado. Miranda y Patricia Albert son el motor del equipo en el medio del campo mientras que arriba Sofía Gamecho es la encargada de anotar goles, en la portería estará Amanda Kelly siempre segura bajo los tres palos. 

El Balboa Academy está dando la sorpresa en esta temporada sobre todo su delantera, Suzanne Hoffman, que con 11 goles es la líder goleadora del torneo y será siempre peligrosa de cara a portería. Por otro lado en el medio tienen a Emily Hoffman que ayuda a darle el equilibrio necesario al equipo.

No dejen de asistir a este partidazo entre los dos equipos líderes del campeonato. ¡Los esperamos!
",,03/30/2016,post,http://copatalento.com/owls-dragons-final-de-lujo/,http://copatalento.com/wp-content/uploads/2018/06/2018U9-CS-W109-X4.jpg,2018U9-CS-W109-X4,,,,http://copatalento.com/wp-content/uploads/2018/06/2018U9-CS-W109-X4.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,297,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,owls-dragons-final-de-lujo,,,0,0,0,closed,closed,20180614,,,,,,,,,,,,,,,,,,
20711,El Clásico en la Final,"Que mejor partido para disputar una final que un clásico entre el Colegio Brader y la Academia Interamericana de Panamá. Los Raiders están en busca de su primer título mientras que los Fighting Owls quieren conseguir la quinta estrella. 

Ambos equipos son muy peligrosos y tienen figuras importantes en sus planteles. El Brader tiene dos mediocampistas, Norte y Ortega, que durante toda la temporada han sido un constante dolor de cabeza para sus rivales, además, en defensa tienen a uno de los mejores defensores esta temporada en Luca Guigno. Del otro lado los Fighting Owls de la Academia Interamericana de Panamá cuentan con un ataque letal que incluye a Remo Watson y Thiago Chalmers que entre los dos suman 14 goles. En defensa y porteria tienen a Bolivar Vallarino y Miguel Ponce respectivamente, dos jugadores que han deslumbrado con sus actuaciones. 

No se pueden perder esta Gran Final este sábado 16 de junio a las 4:45 p.m. desde Amador Sports Center. ",,03/30/2016,post,http://copatalento.com/el-clasico-en-la-final/,http://copatalento.com/wp-content/uploads/2018/06/2018U9-CS-M178-X4.jpg,2018U9-CS-M178-X4,,,,http://copatalento.com/wp-content/uploads/2018/06/2018U9-CS-M178-X4.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,297,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,el-clasico-en-la-final,,,0,0,0,closed,closed,20180613,,,,,,,,,,,,,,,,,,
20731,¡TRICAMPEONAS!,"El pasado sábado 16 de junio se disputó la gran final de la Copa Talento Colegial U9 Femenino entre las Fighting Owls de la Academia Interamericana de Panamá y las Dragons del Balboa Academy. Ambos equipos llegaban a la Gran Final de manera invicta, pero fueron las Fighting Owls las que lograron vencer con un contundente marcador de 4-0 sobre las Dragons.

Las Fighting Owls lograron neutralizar a Suzanne Hoffman, quién previo al partido tenía 11 goles en su cuenta personal, y Sofia Gamecho fue figura al anotar 4 goles y así darle el tercer título consecutivo a las Fighting Owls.

Las jugadoras más destacadas por posición fueron las siguientes:

Mejor Potera: Alma Soto (BRA)

Mejor Defensa: Emily Hoffman (BAL)

Mejor Medio Campo: Miranda Albert (AIP)

Mejor Delantera: Suzanne Hoffman (BAL)

Jugadora mas Valiosa: Sofía Gamecho (AIP)",,04/04/2016,post,http://copatalento.com/fighting-owls-tricampeonas/,http://copatalento.com/wp-content/uploads/2018/06/2018U9-FIN-W001.jpg,2018U9-FIN-W001,,,,http://copatalento.com/wp-content/uploads/2018/06/2018U9-FIN-W001.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,178,,,,,publish,7,kdobrev,kdobrev@atevosports.com,Copa,Talento,fighting-owls-tricampeonas,,,0,0,0,closed,closed,20180620,,,,,,,,,,,,,,,,,,
20735,¡5 en fila!,"El pasado sábado 16 de junio se disputó la gran final de la Copa Talento Colegial U9 Masculino en Amador Sport Center entre los Fighting Owls de la Academía Interamericana de Panamá y los Raiders del Colegio Brader.

Los Fighting Owls, llegaban invictos a la final liderados por Remo Watson y Thiago Chalmers, cada uno con 7 goles en su cuenta personal. Los Raiders venían de una gran jornada en playoffs que les aseguró su puesto en la final. Luca Giugno adelantó temprano en el marcador al Colegio Brader con un gol de cabeza a pase de Lucas Norte, pero no paso mucho tiempo para que los Fighting Owls reaccionaran y empataran las acciones por intermedio de Remo Watson. En el segundo tiempo el mismo Watson y Maximos Christou se encargaron de liquidar el encuentro 3-1 y así conseguir su quinto titulo consecutivo.

Los jugadores más destacados por posición fueron los siguientes:

Mejor Potero: Miguel Ponce (AIP)

Mejor Defensa: Luca Giugno (BRA)

Mejor Medio Campo: Thomas Patton (ISP)

Mejor Delantero: Thiago Chalmers (AIP)

Jugador mas Valioso: Remo Watson (AIP)",,04/04/2016,post,http://copatalento.com/5-en-fila/,http://copatalento.com/wp-content/uploads/2018/06/2018U9-PRE-039.jpg,2018U9-PRE-039,,,,http://copatalento.com/wp-content/uploads/2018/06/2018U9-PRE-039.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,30,51,186,,,,,publish,7,kdobrev,kdobrev@atevosports.com,Copa,Talento,5-en-fila,,,0,0,0,closed,closed,20180620,,,,,,,,,,,,,,,,,,
21006,Conquista la Cancha. #MuestraTuTalento,"Todo listo para que arranque una temporada más de la Copa Talento Colegial by St. Georges Bank categoría U18, dónde participarán 15 equipos masculinos y 10 femeninos.

U18 Masculina:
<ul>
 	<li>Tres grupos de cinco equipos cada uno.</li>
 	<li>Cuartos de Final</li>
 	<li>Semifinales</li>
 	<li>Final</li>
 	<li>Actuales campeones: International School of Panama</li>
 	<li>El equipo con más campeonatos es el Instituto José Dolores Moscote con dos.</li>
</ul>
U15 Femenina:
<ul>
 	<li>Dos grupos de cinco equipos cada uno.
Semifinales</li>
 	<li>Final</li>
 	<li>Actuales campeonas: Colegio Brader
Los equipos con más campeonatos son el Colegio Brader, International School of Panama, Academia Interamericana de Panamá y Colegio San Agustín con un campeonato cada uno. Todos los años ha habido campeonas diferentes.</li>
</ul>
Este domingo no te pierdas la inauguración de la Copa Talento Colegial con nueve encuentros, cuatro femeninos y cinco masculinos arrancando a las 8:00 a.m. desde la cancha de los Dolphins del Internartional School of Panama. #MuestraTuTalento",,04/12/2016,post,http://copatalento.com/conquista-la-cancha-muestratutalento/,http://copatalento.com/wp-content/uploads/2018/08/kjsabk.jpg|http://copatalento.com/wp-content/uploads/2018/08/22538569_1658095174242183_150358649516482775_o.jpg,kjsabk|22538569_1658095174242183_150358649516482775_o,|,|,|,http://copatalento.com/wp-content/uploads/2018/08/kjsabk.jpg,,U18 Masculino 2018,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,90,51,143,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,conquista-la-cancha-muestratutalento,,,0,0,0,closed,closed,20180828,,,,,,,,,,,,,,,,,,
21585,Álvarez y el IJA sorprenden a los Dolphins,"Fue un debut amargo para los actuales campeones quienes perdieron 4 a 0 contra el Instituto Justo Arosemena gracias al enorme partido de Isaac Álvarez quién anotó tres de los cuatros goles. El ISP, que sufrió bajas considerables para esta temporada, no fue capaz de generar el fútbol efectivo que tan buenos resultados les produjo hace tan solo un año y es que delante tuvo un rival muy ofensivo que presionaba alto y que aprovechaba, siempre que podía, la velocidad y fuerza de Álvarez para poner pases entre lineas.

El Instituto José Dolores Moscote venció 2 por 0 al Instituto Rubiano. Diego Valanta lideró junto a Jordy Hidalgo la ofensiva del equipo bicampeón que arranco con el pie derecho esta temporada.

Otro de los equipos que consiguió sumar de a tres fueron los Raiders del Colegio Brader quienes vencieron 4 a 1 al Colegio Isaac Rabin. Gran partido de Gianluca Calvosa con dos asistencias y del central Nicolás Torrijos que culmino el partido con una asistencia y un golazo de tijera.

El Atenea al igual que el Fermín Naudeau lograron sumar de a tres luego de vencer a los Fighting Owls y a los Eagles respectivamente.

&nbsp;",,04/12/2016,post,http://copatalento.com/alvarez-y-el-ija-golpean-a-los-dolphins/,http://copatalento.com/wp-content/uploads/2018/09/ec263120-47c9-4ca1-a6e0-dead22253496.jpg|http://copatalento.com/wp-content/uploads/2018/09/ad79f8c9-fe43-4ced-b14e-e40337c973f4.jpg,ec263120-47c9-4ca1-a6e0-dead22253496|ad79f8c9-fe43-4ced-b14e-e40337c973f4,|,|,|,http://copatalento.com/wp-content/uploads/2018/09/ec263120-47c9-4ca1-a6e0-dead22253496.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,60,51,336,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,alvarez-y-el-ija-golpean-a-los-dolphins,,,0,0,0,closed,closed,20180903,,,,,,,,,,,,,,,,,,
21610,Mustangs-Rubiano: el partido de la jornada.,"el Panamerican School y el Instituto Rubiano disputaron el mejor partido de la jornada, no sólo por la afición que no dejó de alentar ni un sólo segundo si no también por el bonito despliegue futbolístico que se vió en la cancha. Tanto las de rojo como las de azul pelearon todos los balones, se asociaron en busca del gol y lo entregaron todo por su escudo. El empate a uno fue el resultado más justo, esperen una temporada interesante de ambos equipos.

Las actuales campeonas, las Raiders del Colegio Brader, vencieron por la mínima al International School of Panama gracias a la anotación de Theoni Tiniacos, no fue un partido fácil para las dirigidas por Carlos Cañadas pero estuvieron ordenadas defensivamente y generando constante peligro gracias a la buena transición defensa-ataque de Victoria Lorenzo.

El Colegio Real y el Balboa Academy lograron sus primeros tres puntos del campeonato al vencer 2-1 al IPA y 9-0 al Smart Academy respectivamente. A destacar la actuación de Adriana Caballero quién anotó seis de los nueve goles de su equipo, Carla Húmera regaló tres asistencias y anotó otros dos tantos.

&nbsp;",,30/30/-111,post,http://copatalento.com/mustangs-rubiano-el-partido-de-la-jornada/,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-F1-G5-124-X4.jpg,2018-U18-F1-G5-124-X4,,,,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-F1-G5-124-X4.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,60,51,235,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,mustangs-rubiano-el-partido-de-la-jornada,,,0,0,0,closed,closed,20180903,,,,,,,,,,,,,,,,,,
21694,Seis partidos sin conocer la derrota,"Las actuales campeonas, las Raiders del Colegio Brader, siguen con su racha ganadora y ya suman 6 partidos consecutivos sin conocer la derrota, la última vez que perdieron fue el 24 de septiembre de 2017. El fin de semana pasado lograron vencer 2 a 1 al Instituto Panamericano en un partido muy complicado que solucionaron gracias al tanto de Theoni Tiniacos y a un autogol del IPA.

Otro de los partidazos del fin de semana fue el Panamerican School vs Balboa Academy, dos de los equipos más fuertes del campeonato empataron a uno en un partido no apto para cardiácos. Las Mustangs empezaron ganando gracias a un gol de Reggina Espino pero en el segundo tiempo Adriana Caballero anotó el definitivo 1 a 1.

Las Dolphins del International School Of Panama lograron su primera victoria al vencer 2 por 0 al Colegio Episcopal mientras que las Owls en su debut consiguieron los tres puntos al vencer comodamente al Smart Academy 5 por 0 con hattrick de Daniela Hincapié.",,04/19/2016,post,http://copatalento.com/seis-partidos-sin-conocer-la-derrota/,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-F2-G7-023-X4.jpg,2018-U18-F2-G7-023-X4,,,,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-F2-G7-023-X4.jpg,,U18 Femenino 2015,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,60,51,168,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,seis-partidos-sin-conocer-la-derrota,,,0,0,0,closed,closed,20180913,,,,,,,,,,,,,,,,,,
21700,El IPA muestra carácter,"El Instituto Panamericano hace su debut histórico en la categoría U18 con un empate a dos contra uno de los equipos más complicados del campeonato, el Instituto Fermín Naudeau. El equipo que dirije Edson Gordon se puso rápidamente arriba en el marcador al anotar dos goles en menos de 5 minutos, uno de Alejandro Pardo y el otro del capitán Eric Paredes. Ya en el segundo tiempo el Naudeau hizo algunos ajustes y lograron empatar el marcador gracias a los tantos de Merel y Arrieta. El Naudeau suma 4 puntos en dos partidos mientras que el IPA consigue 1 punto en un partido jugado.

Los Eagles de El Colegio de Panamá vencieron cómodamente al Colegio Episcopal 3 por 0 con goles de Hincapié,  Ribeiro y Ordoñez, este último también regaló una asistencia y se convirtió en el Jugador Masculino de la Jornada 2.

Por último el ISP logró su primera victoria al vencer 1 por 0 al Balboa Academy con gol de Mateos mientras que el Colegio Real venció, también por la mínima, a los Owls de la Academia Interamericana de Panamá. El gol de los Lions lo hizo Pablo Vega.",,04/19/2016,post,http://copatalento.com/el-ipa-muestra-caracter/,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-F2-G2-007-X4.jpg,2018-U18-F2-G2-007-X4,,,,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-F2-G2-007-X4.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,60,51,253,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,el-ipa-muestra-caracter,,,0,0,0,closed,closed,20180913,,,,,,,,,,,,,,,,,,
21743,Atenea con record perfecto,"El Instituto Atenea venció 1 por 0 al Instituto Rubiano en su segundo partido de esta temporada y mantiene record perfecto con dos victorias consecutivas colocándose líderes absolutos del denominado ""Grupo de la Muerte"", el Grupo B. El gol del Atenea lo marcó Palencia.

El Smart Academy que hizo su debut el domingo ganó 1 por 0 al Instituto Panamericano con gol de tiro libre de Daniel Villalobos mientras que el Naudeau logró solventar en los últimos minutos un partido muy complicado venciendo 2 por 0 al Colegio Episcopal, actuación destacada de Josue Jaramillo quién anotó un gol y regaló una asistencia.

Por último el IJA sacó los tres puntos al ganarle 1 por 0 al Balboa Academy y la Academia Interamericana de Panamá logró su primer punto al empatar a 1 con el Instituto José Dolores Moscote.",,04/26/2016,post,http://copatalento.com/atenea-con-record-perfecto/,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-D3-G2-11-X4.jpg,2018-U18-D3-G2-11-X4,,,,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-D3-G2-11-X4.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,60,51,229,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,atenea-con-record-perfecto,,,0,0,0,closed,closed,20180919,,,,,,,,,,,,,,,,,,
21749,¡DRAGONS IMPARABLES!,"Las Dragons del Balboa Academy vencieron cómodamente 7 a 0 a las Owls de la Academia Interamericana de Panamá. El equipo dirigido por Raiza Gutierrez ya suma 7 puntos, ha anotado 17 goles y solo tienen un gol en contra. Adriana Caballero anotó hattrick y dió una asistencia para sumar, en tan sólo tres juegos, 10 goles y 3 asistencias liderando la carrera por el MVP.

Otro de los equipos que continua con paso firme son las Lions del Colegio Real de Panamá quienes vencieron 1 a 0 al Colegio Episcopal gracias al tanto anotado por Catheryne Castillo a pase de Valeria Pereira. Las Lions son líderes, junto al Colegio Brader, del Grupo A.

Uno de los equipos que ha sido revelación esta temporada es el Instituto Rubiano, las dirigidas por Jean Carlos son segundas del Grupo B con 4 puntos y este fin de semana le propinaron una goleada (7-0) al Smart Academy de Panamá. Por útlimo el IPA y las Dolphins del ISP empataron a cero en un partido muy cerrado en el medio del campo. El IPA se encuentra en la cuarta posición del Grupo A mientras que las Dolphins son terceras.",,04/26/2016,post,http://copatalento.com/dragons-imparables/,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-D3-G7-7-X4.jpg,2018-U18-D3-G7-7-X4,,,,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-D3-G7-7-X4.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,90,51,213,,,,,publish,5,mzuniga,mzuniga@atevosports.com,Copa,Talento,dragons-imparables,,,0,0,0,closed,closed,20180919,,,,,,,,,,,,,,,,,,
21757,¡3 PUNTOS DE ORO!,"En un partido muy parejo, disputado en la mitad del campo, las Dolphins lograron imponer su estilo de juego y así sumar una victoria importantísima en las aspiraciones de su equipo de clasificar a las Semifinales.

Por parte de las Dolphins anotó Ambar Brisky en el primer tiempo tras un rebote dentro del área.

Luego del gol, las Dolphins lograron mantener el control de partido con una gran actuación de Maria Elisa Yanes, quién las corrió y luchó todas. Las Lions del Colegio Real de Panamá no lograron hacer click dentro del campo y no pudieron aprovechar la oportunidad de sellar su clasificación a Semifinales.

Con este resultado, las Lions siguen dependiendo de sí mismas. Cerrarán su participación en Fase de Grupos ante el Primer Lugar del Grupo A, las Raiders del Colegio Brader, el próximo domingo 30 de septiembre en ISP Stadium desde las 3:10 p.m.",,05/02/2016,post,http://copatalento.com/3-puntos-de-oro/,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-D4-G1-24.jpg,2018-U18-D4-G1-24,,,,http://copatalento.com/wp-content/uploads/2018/09/2018-U18-D4-G1-24.jpg,,Copa Talento,"copa talento,futbol,panama",,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",sidebar,0,0,,1,,51,179,,,,,publish,7,kdobrev,kdobrev@atevosports.com,Copa,Talento,3-puntos-de-oro,,,0,0,0,closed,closed,20180920,,,,,,,,,,,,,,{{unknown}},,,,
